ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
mebengokre-478_water-1,,mebengokre,478_water,ŋ ɔ,ŋ ɔ,,,,1925,,,
apinaye-478_water-1,,apinaye,478_water,ŋ/g ɔ,ŋ/g ɔ,,,,1925,,,
kisedje-478_water-1,,kisedje,478_water,ŋ/g ɔ,ŋ/g ɔ,,,,1925,,,
tapayuna-478_water-1,,tapayuna,478_water,ŋ/g ɔ,ŋ/g ɔ,,,,1925,,,
parkateje-478_water-1,,parkateje,478_water,k ɔ,k ɔ,,,,1925,,,
canelakraho-478_water-1,,canelakraho,478_water,k ɔ,k ɔ,,,,1925,,,
gaviaopyhcopji-478_water-1,,gaviaopyhcopji,478_water,k u,k u,,,,1925,,,
mebengokre-529_liquid-2,,mebengokre,529_liquid,k a ŋ ɔ,k a ŋ ɔ,,,,1013,,,
apinaye-529_liquid-2,,apinaye,529_liquid,k a ŋ/g ɔ,k a ŋ/g ɔ,,,,1013,,,
kisedje-529_liquid-2,,kisedje,529_liquid,k a ŋ/g ɔ,k a ŋ/g ɔ,,,,1013,,,
tapayuna-529_liquid-1,,tapayuna,529_liquid,k a ŋ/g ɔ,k a ŋ/g ɔ,,,,1013,,,
parkateje-529_liquid-1,,parkateje,529_liquid,k a k ɔ,k a k ɔ,,,,1013,,,
canelakraho-529_liquid-2,,canelakraho,529_liquid,k a k ɔ,k a k ɔ,,,,1013,,,
gaviaopyhcopji-529_liquid-1,,gaviaopyhcopji,529_liquid,k a k u,k a k u,,,,1013,,,
mebengokre-782_spittle-1,,mebengokre,782_spittle,j a j ŋ ɔ,j a j ŋ ɔ,,,,1649,,,
apinaye-782_spittle-1,,apinaye,782_spittle,j a ŋ/g ɔ,j a ŋ/g ɔ,,,,1649,,,
apinaye-782_spittle-2,,apinaye,782_spittle,j a ɾ ŋ/g ɔ,j a ɾ ŋ/g ɔ,,,,1649,,,
tapayuna-413_spit-1,,tapayuna,413_spit,j a j ŋ/g ɔ + w̃ ẽ,j a j ŋ/g ɔ + w̃ ẽ,,,,1647,,,
parkateje-782_spittle-1,,parkateje,782_spittle,j a ɾ k ɔ,j a ɾ k ɔ,,,,1649,,,
canelakraho-782_spittle-1,,canelakraho,782_spittle,j a ɾ k ɔ,j a ɾ k ɔ,,,,1649,,,
gaviaopyhcopji-782_spittle-1,,gaviaopyhcopji,782_spittle,j a ɾ k uː,j a ɾ k uː,,,,1649,,,
mebengokre-644_pan-1,,mebengokre,644_pan,ŋ ɔ j,ŋ ɔ j,,,,1238,,,
apinaye-644_pan-1,,apinaye,644_pan,ŋ/g ɔ j,ŋ/g ɔ j,,,,1238,,,
kisedje-644_pan-1,,kisedje,644_pan,ŋ/g w ɘ j,ŋ/g w ɘ j,,,,1238,,,
tapayuna-644_pan-1,,tapayuna,644_pan,ŋ/g ɔ j,ŋ/g ɔ j,,,,1238,,,
canelakraho-644_pan-1,,canelakraho,644_pan,k ɔ j + kʰ ə,k ɔ j + kʰ ə,,,,1238,,,
canelakraho-111_cry-2,,canelakraho,111_cry,a + m ɾ ã,a + m ɾ ã,,,,436,,,
canelakraho-111_cry-3,,canelakraho,111_cry,k w ɘ ɾ,k w ɘ ɾ,,,,437,,,
gaviaopyhcopji-111_cry-1,,gaviaopyhcopji,111_cry,aː + m ɾ ã,aː + m ɾ ã,,,,436,,,
gaviaopyhcopji-111_cry-2,,gaviaopyhcopji,111_cry,aː + m ɾ ã + a,aː + m ɾ ã + a,,,,436,,,
gaviaopyhcopji-111_cry-3,,gaviaopyhcopji,111_cry,k w ɨ ɾ,k w ɨ ɾ,,,,437,,,
parkateje-805_takeplural-1,,parkateje,805_takeplural,k w ɘ,k w ɘ,,,,1744,,,
parkateje-805_takeplural-2,,parkateje,805_takeplural,k w ɘ ɾ,k w ɘ ɾ,,,,1744,,,
canelakraho-805_takeplural-1,,canelakraho,805_takeplural,k w a,k w a,,,,1744,,,
canelakraho-805_takeplural-2,,canelakraho,805_takeplural,k w ɘ ɾ,k w ɘ ɾ,,,,1744,,,
gaviaopyhcopji-805_takeplural-1,,gaviaopyhcopji,805_takeplural,k w aː,k w aː,,,,1744,,,
gaviaopyhcopji-805_takeplural-2,,gaviaopyhcopji,805_takeplural,k w ɨ ɾ,k w ɨ ɾ,,,,1744,,,
mebengokre-793_downfeathers-1,,mebengokre,793_downfeathers,ŋ w ɘ ɲ,ŋ w ɘ ɲ,,,,520,,,
tapayuna-793_downfeathers-1,,tapayuna,793_downfeathers,ŋ/g w ɘ j,ŋ/g w ɘ j,,,,520,,,
parkateje-793_downfeathers-1,,parkateje,793_downfeathers,k w ɘ n,k w ɘ n,,,,520,,,
canelakraho-793_downfeathers-1,,canelakraho,793_downfeathers,k w ɘ n,k w ɘ n,,,,520,,,
gaviaopyhcopji-793_downfeathers-1,,gaviaopyhcopji,793_downfeathers,k w ɨ n,k w ɨ n,,,,520,,,
mebengokre-1144_breakcorn-1,,mebengokre,1144_breakcorn,ŋ ɛ ŋ ɛ,ŋ ɛ ŋ ɛ,,,,245,,,
apinaye-567_shaek-1,,apinaye,567_shaek,ŋ/g ɛ ŋ/g ɛ,ŋ/g ɛ ŋ/g ɛ,,,,1508,,,
parkateje-1144_breakcorn-1,,parkateje,1144_breakcorn,k ẽ k ẽ,k ẽ k ẽ,,,,244,,,
parkateje-1144_breakcorn-2,,parkateje,1144_breakcorn,k ẽ k ẽ n,k ẽ k ẽ n,,,,244,,,
canelakraho-1144_breakcorn-1,,canelakraho,1144_breakcorn,k ẽ ʔ k ẽ,k ẽ ʔ k ẽ,,,,244,,,
canelakraho-1144_breakcorn-2,,canelakraho,1144_breakcorn,k ẽ ʔ k ẽ n,k ẽ ʔ k ẽ n,,,,244,,,
gaviaopyhcopji-1326_touchlightly-2,,gaviaopyhcopji,1326_touchlightly,k iː k iː,k iː k iː,,,,1840,,,
mebengokre-722_uncle-1,,mebengokre,722_uncle,ŋ ɛ t,ŋ ɛ t,,,,1871,,,
apinaye-722_uncle-1,,apinaye,722_uncle,ŋ/g ɛ t,ŋ/g ɛ t,,,,1871,,,
kisedje-722_uncle-1,,kisedje,722_uncle,ŋ/g ɛ t,ŋ/g ɛ t,,,,1871,,,
tapayuna-722_uncle-1,,tapayuna,722_uncle,ŋ/g ɛ t,ŋ/g ɛ t,,,,1871,,,
parkateje-722_uncle-1,,parkateje,722_uncle,k ɛ t + ɾ ɛ,k ɛ t + ɾ ɛ,,,,1871,,,
parkateje-722_uncle-2,,parkateje,722_uncle,k ɛ + t i,k ɛ + t i,,,,1871,,,
canelakraho-722_uncle-1,,canelakraho,722_uncle,k ɛ t + ɾ ɛ,k ɛ t + ɾ ɛ,,,,1871,,,
canelakraho-722_uncle-2,,canelakraho,722_uncle,k ɛ t + t i,k ɛ t + t i,,,,1871,,,
gaviaopyhcopji-722_uncle-1,,gaviaopyhcopji,722_uncle,k i t + ɾ ɛ,k i t + ɾ ɛ,,,,1871,,,
gaviaopyhcopji-722_uncle-2,,gaviaopyhcopji,722_uncle,k i t + t ɛ,k i t + t ɛ,,,,1871,,,
mebengokre-786_pain-2,,mebengokre,786_pain,ŋ ɛ k,ŋ ɛ k,,,,1224,,,
apinaye-786_pain-2,,apinaye,786_pain,ŋ/g ɛ k,ŋ/g ɛ k,,,,1224,,,
kisedje-786_pain-2,,kisedje,786_pain,ŋ/g ɛ k,ŋ/g ɛ k,,,,1224,,,
gaviaopyhcopji-601_shock-1,,gaviaopyhcopji,601_shock,k i k,k i k,,,,1529,,,
mebengokre-745_insertplural-1,,mebengokre,745_insertplural,ŋ î,ŋ î,,,,909,,,
mebengokre-745_insertplural-2,,mebengokre,745_insertplural,ŋ j ɛ,ŋ j ɛ,,,,908,,,
mebengokre-745_insertplural-3,,mebengokre,745_insertplural,ŋ j ɛ ɲ,ŋ j ɛ ɲ,,,,908,,,
apinaye-745_insertplural-1,,apinaye,745_insertplural,ŋ/g j ɛ,ŋ/g j ɛ,,,,908,,,
apinaye-745_insertplural-2,,apinaye,745_insertplural,ŋ/g j ɛ ɲ,ŋ/g j ɛ ɲ,,,,908,,,
kisedje-745_insertplural-1,,kisedje,745_insertplural,ŋ/g j ɛ,ŋ/g j ɛ,,,,908,,,
kisedje-745_insertplural-2,,kisedje,745_insertplural,ŋ/g ɾ ɛ,ŋ/g ɾ ɛ,,,,908,,,
kisedje-745_insertplural-3,,kisedje,745_insertplural,ŋ/g j ɛ n,ŋ/g j ɛ n,,,,908,,,
kisedje-745_insertplural-4,,kisedje,745_insertplural,ŋ/g ɾ ɛ n,ŋ/g ɾ ɛ n,,,,908,,,
tapayuna-745_insertplural-1,,tapayuna,745_insertplural,j ɛ,j ɛ,,,,908,,,
canelakraho-745_insertplural-1,,canelakraho,745_insertplural,k j ɛ,k j ɛ,,,,908,,,
canelakraho-745_insertplural-2,,canelakraho,745_insertplural,k j ɛ n,k j ɛ n,,,,908,,,
gaviaopyhcopji-745_insertplural-1,,gaviaopyhcopji,745_insertplural,k j i,k j i,,,,908,,,
gaviaopyhcopji-745_insertplural-2,,gaviaopyhcopji,745_insertplural,k j i n,k j i n,,,,908,,,
mebengokre-1148_wearplural-1,,mebengokre,1148_wearplural,j a ŋ î,j a ŋ î,,,,1933,,,
mebengokre-1148_wearplural-2,,mebengokre,1148_wearplural,j a ŋ j ɛ,j a ŋ j ɛ,,,,1933,,,
mebengokre-1148_wearplural-3,,mebengokre,1148_wearplural,j a ŋ j ɛ ɲ,j a ŋ j ɛ ɲ,,,,1933,,,
apinaye-1148_wearplural-1,,apinaye,1148_wearplural,j a ŋ/g j ɛ,j a ŋ/g j ɛ,,,,1933,,,
tapayuna-1148_wearplural-1,,tapayuna,1148_wearplural,j a n ĵ ɛ,j a n ĵ ɛ,,,,1933,,,
canelakraho-1148_wearplural-1,,canelakraho,1148_wearplural,j a k j ɛ,j a k j ɛ,,,,1933,,,
canelakraho-1148_wearplural-2,,canelakraho,1148_wearplural,j a k j ɛ n,j a k j ɛ n,,,,1933,,,
gaviaopyhcopji-1148_wearplural-1,,gaviaopyhcopji,1148_wearplural,j a k j i,j a k j i,,,,1933,,,
gaviaopyhcopji-1148_wearplural-2,,gaviaopyhcopji,1148_wearplural,j a k j i n,j a k j i n,,,,1933,,,
mebengokre-1563_enterplural-1,,mebengokre,1563_enterplural,w + a ŋ î,w + a ŋ î,,,,593,,,
mebengokre-1563_enterplural-2,,mebengokre,1563_enterplural,ŋ j ɛ c,ŋ j ɛ c,,,,592,,,
apinaye-1563_enterplural-1,,apinaye,1563_enterplural,a ŋ/g j ɛ,a ŋ/g j ɛ,,,,592,,,
apinaye-1563_enterplural-2,,apinaye,1563_enterplural,ŋ/g j ɛ + c,ŋ/g j ɛ + c,,,,592,,,
kisedje-1563_enterplural-1,,kisedje,1563_enterplural,a ŋ/g j ɛ,a ŋ/g j ɛ,,,,592,,,
kisedje-1563_enterplural-2,,kisedje,1563_enterplural,a ŋ/g ɾ ɛ,a ŋ/g ɾ ɛ,,,,592,,,
kisedje-1563_enterplural-3,,kisedje,1563_enterplural,ŋ/g j ɛ t,ŋ/g j ɛ t,,,,592,,,
kisedje-1563_enterplural-4,,kisedje,1563_enterplural,ŋ/g ɾ ɛ t,ŋ/g ɾ ɛ t,,,,592,,,
parkateje-1563_enterplural-1,,parkateje,1563_enterplural,a k j ɛ j,a k j ɛ j,,,,592,,,
canelakraho-1563_enterplural-1,,canelakraho,1563_enterplural,a k j ɛ j,a k j ɛ j,,,,592,,,
canelakraho-1563_enterplural-2,,canelakraho,1563_enterplural,k j ɛ j,k j ɛ j,,,,592,,,
gaviaopyhcopji-1563_enterplural-1,,gaviaopyhcopji,1563_enterplural,aː k j i,aː k j i,,,,592,,,
gaviaopyhcopji-1563_enterplural-2,,gaviaopyhcopji,1563_enterplural,k j i s,k j i s,,,,592,,,
mebengokre-1566_cavy-2,,mebengokre,1566_cavy,ŋ ɾ a,ŋ ɾ a,,,,314,,,
apinaye-1566_cavy-2,,apinaye,1566_cavy,ŋ/g ɾ a,ŋ/g ɾ a,,,,314,,,
kisedje-1566_cavy-1,,kisedje,1566_cavy,ŋ/g ɾ a + c i,ŋ/g ɾ a + c i,,,,314,,,
tapayuna-1566_cavy-1,,tapayuna,1566_cavy,ŋ/g ɾ a,ŋ/g ɾ a,,,,314,,,
parkateje-1566_cavy-2,,parkateje,1566_cavy,k ɾ a,k ɾ a,,,,314,,,
canelakraho-1566_cavy-2,,canelakraho,1566_cavy,k ɾ a,k ɾ a,,,,314,,,
gaviaopyhcopji-1566_cavy-2,,gaviaopyhcopji,1566_cavy,k ɾ aː,k ɾ aː,,,,314,,,
mebengokre-131_dry-1,,mebengokre,131_dry,ŋ ɾ ə,ŋ ɾ ə,,,,542,,,
apinaye-131_dry-1,,apinaye,131_dry,ŋ/g ɾ ə,ŋ/g ɾ ə,,,,542,,,
kisedje-131_dry-1,,kisedje,131_dry,ŋ/g ɾ ə,ŋ/g ɾ ə,,,,542,,,
tapayuna-131_dry-1,,tapayuna,131_dry,ŋ/g ɾ ə,ŋ/g ɾ ə,,,,542,,,
parkateje-131_dry-1,,parkateje,131_dry,k ɾ ə,k ɾ ə,,,,542,,,
canelakraho-131_dry-1,,canelakraho,131_dry,k ɾ ə,k ɾ ə,,,,542,,,
gaviaopyhcopji-131_dry-1,,gaviaopyhcopji,131_dry,k ɾ əː,k ɾ əː,,,,542,,,
mebengokre-1101_spread-2,,mebengokre,1101_spread,ŋ ɾ ə,ŋ ɾ ə,,,,1651,,,
mebengokre-1101_spread-3,,mebengokre,1101_spread,ŋ ɾ ə ɲ,ŋ ɾ ə ɲ,,,,1651,,,
apinaye-716_rubber-1,,apinaye,716_rubber,ŋ/g ɾ ə ɲ + c ə,ŋ/g ɾ ə ɲ + c ə,,,,1450,,,
parkateje-1101_spread-1,,parkateje,1101_spread,k u +  k ɾ ə n,k u +  k ɾ ə n,,,,1651,,,
canelakraho-1101_spread-1,,canelakraho,1101_spread,k ɾ ə,k ɾ ə,,,,1651,,,
canelakraho-1101_spread-2,,canelakraho,1101_spread,k ɾ ə ɲ,k ɾ ə ɲ,,,,1651,,,
gaviaopyhcopji-1101_spread-1,,gaviaopyhcopji,1101_spread,k ɾ ə,k ɾ ə,,,,1651,,,
gaviaopyhcopji-1101_spread-2,,gaviaopyhcopji,1101_spread,k ɾ ə n,k ɾ ə n,,,,1651,,,
mebengokre-764_scrub-5,,mebengokre,764_scrub,ŋ ɾ ə,ŋ ɾ ə,,,,1484,,,
mebengokre-764_scrub-6,,mebengokre,764_scrub,ŋ ɾ ə ɲ,ŋ ɾ ə ɲ,,,,1484,,,
parkateje-764_scrub-4,,parkateje,764_scrub,k u +  k ɾ ə n,k u +  k ɾ ə n,,,,1484,,,
canelakraho-764_scrub-5,,canelakraho,764_scrub,k ɾ ə,k ɾ ə,,,,1484,,,
canelakraho-764_scrub-6,,canelakraho,764_scrub,k ɾ ə ɲ,k ɾ ə ɲ,,,,1484,,,
gaviaopyhcopji-764_scrub-5,,gaviaopyhcopji,764_scrub,k ɾ ə,k ɾ ə,,,,1484,,,
gaviaopyhcopji-764_scrub-6,,gaviaopyhcopji,764_scrub,k ɾ ə n,k ɾ ə n,,,,1484,,,
apinaye-740_dryseason-1,,apinaye,740_dryseason,a m ŋ/g ɾ ə,a m ŋ/g ɾ ə,,,,546,,,
parkateje-740_dryseason-1,,parkateje,740_dryseason,a m k ɾ ə,a m k ɾ ə,,,,546,,,
canelakraho-740_dryseason-1,,canelakraho,740_dryseason,a m k ɾ ə,a m k ɾ ə,,,,546,,,
gaviaopyhcopji-740_dryseason-1,,gaviaopyhcopji,740_dryseason,a m k ɾ əː,a m k ɾ əː,,,,546,,,
apinaye-122_dirty-1,,apinaye,122_dirty,ŋ ɾ ə̃,ŋ ɾ ə̃,,,,506,,,
tapayuna-122_dirty-1,,tapayuna,122_dirty,ŋ ɾ ə̃,ŋ ɾ ə̃,,,,506,,,
canelakraho-122_dirty-3,,canelakraho,122_dirty,ɾ ə̃,ɾ ə̃,,,,506,,,
gaviaopyhcopji-122_dirty-3,,gaviaopyhcopji,122_dirty,ɾ ə̃,ɾ ə̃,,,,506,,,
mebengokre-1154_angry-1,,mebengokre,1154_angry,ŋ ɾ ɨ k,ŋ ɾ ɨ k,,,,51,,,
apinaye-1154_angry-1,,apinaye,1154_angry,ŋ/g ɾ ɨ k,ŋ/g ɾ ɨ k,,,,51,,,
kisedje-1154_angry-1,,kisedje,1154_angry,ŋ/g ɾ ɨ k,ŋ/g ɾ ɨ k,,,,51,,,
parkateje-1154_angry-1,,parkateje,1154_angry,k ɾ ɨ k,k ɾ ɨ k,,,,51,,,
canelakraho-1154_angry-1,,canelakraho,1154_angry,k ɾ ɨ k,k ɾ ɨ k,,,,51,,,
gaviaopyhcopji-1154_angry-1,,gaviaopyhcopji,1154_angry,k ɾ ə̤ k,k ɾ ə̤ k,,,,51,,,
mebengokre-1308_jealous-1,,mebengokre,1308_jealous,ŋ ɾ ɨ k,ŋ ɾ ɨ k,,,,929,,,
apinaye-1308_jealous-1,,apinaye,1308_jealous,ŋ/g ɾ ɨ k,ŋ/g ɾ ɨ k,,,,929,,,
kisedje-1308_jealous-1,,kisedje,1308_jealous,ŋ/g ɾ ɨ k,ŋ/g ɾ ɨ k,,,,929,,,
parkateje-1308_jealous-1,,parkateje,1308_jealous,k ɾ ɨ k,k ɾ ɨ k,,,,929,,,
canelakraho-1308_jealous-1,,canelakraho,1308_jealous,k ɾ ɨ k,k ɾ ɨ k,,,,929,,,
gaviaopyhcopji-1308_jealous-1,,gaviaopyhcopji,1308_jealous,k ɾ ə̤ k,k ɾ ə̤ k,,,,929,,,
mebengokre-1350_warmup-1,,mebengokre,1350_warmup,ŋ ɾ ɔ,ŋ ɾ ɔ,,,,1915,,,
apinaye-1350_warmup-1,,apinaye,1350_warmup,ŋ/g ɾ ɔ,ŋ/g ɾ ɔ,,,,1915,,,
parkateje-1350_warmup-1,,parkateje,1350_warmup,k ɾ ɔ,k ɾ ɔ,,,,1915,,,
mebengokre-1353_warn-1,,mebengokre,1353_warn,k a ŋ ɾ ɔ,k a ŋ ɾ ɔ,,,,1916,,,
apinaye-1353_warn-1,,apinaye,1353_warn,k a ŋ/g ɾ ɔ,k a ŋ/g ɾ ɔ,,,,1916,,,
kisedje-1353_warn-1,,kisedje,1353_warn,k a ŋ/g ɾ ɔ,k a ŋ/g ɾ ɔ,,,,1916,,,
tapayuna-1353_warn-1,,tapayuna,1353_warn,k a ŋ/g ɾ ɔ,k a ŋ/g ɾ ɔ,,,,1916,,,
parkateje-1353_warn-1,,parkateje,1353_warn,k a k ɾ ɔ,k a k ɾ ɔ,,,,1916,,,
canelakraho-1353_warn-1,,canelakraho,1353_warn,k a k ɾ ɔ,k a k ɾ ɔ,,,,1916,,,
gaviaopyhcopji-1353_warn-1,,gaviaopyhcopji,1353_warn,k a k ɾ ɔ,k a k ɾ ɔ,,,,1916,,,
mebengokre-820_daylight-1,,mebengokre,820_daylight,a ɾ ŋ ɾ ɔ,a ɾ ŋ ɾ ɔ,,,,485,,,
mebengokre-820_daylight-2,,mebengokre,820_daylight,a m ŋ ɾ ɔ,a m ŋ ɾ ɔ,,,,485,,,
parkateje-820_daylight-1,,parkateje,820_daylight,a m k ɾ ɔ,a m k ɾ ɔ,,,,485,,,
canelakraho-820_daylight-1,,canelakraho,820_daylight,a m k ɾ ɔ,a m k ɾ ɔ,,,,485,,,
gaviaopyhcopji-820_daylight-1,,gaviaopyhcopji,820_daylight,a m k ɾ ɔ,a m k ɾ ɔ,,,,485,,,
mebengokre-341_porcupine-1,,mebengokre,341_porcupine,ŋ ɾ ɔ j,ŋ ɾ ɔ j,,,,1327,,,
apinaye-341_porcupine-1,,apinaye,341_porcupine,ŋ/g ɾ ɔ j,ŋ/g ɾ ɔ j,,,,1327,,,
kisedje-341_porcupine-1,,kisedje,341_porcupine,ŋ/g ɾ ɔ j + s ĩ + c i,ŋ/g ɾ ɔ j + s ĩ + c i,,,,1327,,,
tapayuna-341_porcupine-1,,tapayuna,341_porcupine,ŋ/g ɾ ɔ j,ŋ/g ɾ ɔ j,,,,1327,,,
parkateje-341_porcupine-1,,parkateje,341_porcupine,k ɾ ɔ j,k ɾ ɔ j,,,,1327,,,
canelakraho-341_porcupine-1,,canelakraho,341_porcupine,k ɾ ɔ j,k ɾ ɔ j,,,,1327,,,
gaviaopyhcopji-341_porcupine-1,,gaviaopyhcopji,341_porcupine,k ɾ ɔ j,k ɾ ɔ j,,,,1327,,,
mebengokre-458_toucan-1,,mebengokre,458_toucan,ŋ ɾ õ + t i,ŋ ɾ õ + t i,,,,1834,,,
apinaye-458_toucan-1,,apinaye,458_toucan,ŋ ɾ õ + ɾ ɛ,ŋ ɾ õ + ɾ ɛ,,,,1834,,,
apinaye-458_toucan-2,,apinaye,458_toucan,ŋ ɾ õ + t i,ŋ ɾ õ + t i,,,,1834,,,
kisedje-458_toucan-1,,kisedje,458_toucan,ŋ ɾ õ + c i,ŋ ɾ õ + c i,,,,1834,,,
canelakraho-458_toucan-1,,canelakraho,458_toucan,ɾ õ,ɾ õ,,,,1836,,,
mebengokre-709_sprout-1,,mebengokre,709_sprout,ɲ i ŋ ɾ õ t,ɲ i ŋ ɾ õ t,,,,1653,,,
apinaye-709_sprout-1,,apinaye,709_sprout,ɲ i ŋ ɾ õ t,ɲ i ŋ ɾ õ t,,,,1653,,,
kisedje-709_sprout-1,,kisedje,709_sprout,ɲ i ŋ ɾ õ n,ɲ i ŋ ɾ õ n,,,,1653,,,
parkateje-709_sprout-1,,parkateje,709_sprout,j i ɾ õ t,j i ɾ õ t,,,,1653,,,
canelakraho-709_sprout-1,,canelakraho,709_sprout,j i ɾ õ t,j i ɾ õ t,,,,1653,,,
gaviaopyhcopji-709_sprout-1,,gaviaopyhcopji,709_sprout,j ɛ̤̃ ɾ õ t,j ɛ̤̃ ɾ õ t,,,,1653,,,
mebengokre-327_peccary-1,,mebengokre,327_peccary,aŋɾɔ,aŋɾɔ,,,,1265,,,
apinaye-327_peccary-1,,apinaye,327_peccary,aŋgɾɔ,aŋgɾɔ,,,,1265,,,
kisedje-327_peccary-1,,kisedje,327_peccary,aŋgɾɔ,aŋgɾɔ,,,,1265,,,
tapayuna-327_peccary-1,,tapayuna,327_peccary,aŋgɾɔ,aŋgɾɔ,,,,1265,,,
parkateje-327_peccary-1,,parkateje,327_peccary,kɾɔ,kɾɔ,,,,1266,,,
canelakraho-327_peccary-1,,canelakraho,327_peccary,kɾɔ,kɾɔ,,,,1266,,,
gaviaopyhcopji-327_peccary-1,,gaviaopyhcopji,327_peccary,kɾuː,kɾuː,,,,1266,,,
mebengokre-662_litgray-1,,mebengokre,662_litgray,ŋ ɾ ɔ,ŋ ɾ ɔ,,,,1021,,,
apinaye-662_litgray-1,,apinaye,662_litgray,ŋ/g ɾ ɔ,ŋ/g ɾ ɔ,,,,1021,,,
canelakraho-662_litgray-1,,canelakraho,662_litgray,k ɾ ɔ,k ɾ ɔ,,,,1021,,,
mebengokre-134_dust-1,,mebengokre,134_dust,a + j a ŋ ɾ ɔ,a + j a ŋ ɾ ɔ,,,,550,,,
apinaye-134_dust-1,,apinaye,134_dust,a w + j a ŋ/g ɾ ɔ,a w + j a ŋ/g ɾ ɔ,,,,550,,,
kisedje-134_dust-1,,kisedje,134_dust,j a ŋ/g ɾ ɔ,j a ŋ/g ɾ ɔ,,,,550,,,
tapayuna-134_dust-1,,tapayuna,134_dust,a + j a ŋ/g ɾ ɔ,a + j a ŋ/g ɾ ɔ,,,,550,,,
parkateje-134_dust-1,,parkateje,134_dust,p ɨ k a + j a k ɾ ɔ,p ɨ k a + j a k ɾ ɔ,,,,550,,,
canelakraho-134_dust-1,,canelakraho,134_dust,j a k ɾ ɔ,j a k ɾ ɔ,,,,550,,,
gaviaopyhcopji-134_dust-1,,gaviaopyhcopji,134_dust,j a k ɾ uː,j a k ɾ uː,,,,550,,,
mebengokre-1525_pleiades-1,,mebengokre,1525_pleiades,ŋ ɾ ɔ t,ŋ ɾ ɔ t,,,,1321,,,
kisedje-1525_pleiades-1,,kisedje,1525_pleiades,ŋ/g ɾ ɔ t,ŋ/g ɾ ɔ t,,,,1321,,,
parkateje-1525_pleiades-1,,parkateje,1525_pleiades,k ɾ ɔ t,k ɾ ɔ t,,,,1321,,,
canelakraho-1525_pleiades-1,,canelakraho,1525_pleiades,k ɾ ɔ t + ɾ ɛ,k ɾ ɔ t + ɾ ɛ,,,,1321,,,
gaviaopyhcopji-1525_pleiades-1,,gaviaopyhcopji,1525_pleiades,k ɾ u t,k ɾ u t,,,,1321,,,
mebengokre-1193_morichepalmmauritiaflexuosa-1,,mebengokre,1193_morichepalmmauritiaflexuosa,ŋ ɾ ɔ w,ŋ ɾ ɔ w,,,,1116,,,
apinaye-1193_morichepalmmauritiaflexuosa-1,,apinaye,1193_morichepalmmauritiaflexuosa,ŋ/g v ɾ a,ŋ/g v ɾ a,,,,1115,,,
kisedje-1193_morichepalmmauritiaflexuosa-1,,kisedje,1193_morichepalmmauritiaflexuosa,ŋ/g ɾ w a,ŋ/g ɾ w a,,,,1115,,,
tapayuna-1193_morichepalmmauritiaflexuosa-1,,tapayuna,1193_morichepalmmauritiaflexuosa,ŋ/g ɾ û,ŋ/g ɾ û,,,,1115,,,
parkateje-1193_morichepalmmauritiaflexuosa-1,,parkateje,1193_morichepalmmauritiaflexuosa,k ɾ ɔ w,k ɾ ɔ w,,,,1115,,,
canelakraho-1193_morichepalmmauritiaflexuosa-1,,canelakraho,1193_morichepalmmauritiaflexuosa,k ɾ ɔ w,k ɾ ɔ w,,,,1115,,,
gaviaopyhcopji-1193_morichepalmmauritiaflexuosa-1,,gaviaopyhcopji,1193_morichepalmmauritiaflexuosa,k ɾ ɔ w,k ɾ ɔ w,,,,1115,,,
mebengokre-141_egg-1,,mebengokre,141_egg,ŋ ɾ ɛ,ŋ ɾ ɛ,,,,573,,,
apinaye-141_egg-1,,apinaye,141_egg,ŋ/g ɾ ɛ,ŋ/g ɾ ɛ,,,,573,,,
kisedje-141_egg-1,,kisedje,141_egg,ŋ/g ɾ ɛ,ŋ/g ɾ ɛ,,,,573,,,
tapayuna-141_egg-1,,tapayuna,141_egg,ŋ/g ɾ ɛ,ŋ/g ɾ ɛ,,,,573,,,
parkateje-141_egg-1,,parkateje,141_egg,k ɾ ɛ,k ɾ ɛ,,,,573,,,
canelakraho-141_egg-1,,canelakraho,141_egg,k ɾ ɛ,k ɾ ɛ,,,,573,,,
gaviaopyhcopji-141_egg-1,,gaviaopyhcopji,141_egg,k ɾ ɛ,k ɾ ɛ,,,,573,,,
mebengokre-468_vagina-1,,mebengokre,468_vagina,ŋ ɾ ɛ,ŋ ɾ ɛ,,,,1887,,,
apinaye-468_vagina-1,,apinaye,468_vagina,ŋ/g ɾ ɛ,ŋ/g ɾ ɛ,,,,1887,,,
kisedje-468_vagina-1,,kisedje,468_vagina,ŋ/g ɾ ɛ,ŋ/g ɾ ɛ,,,,1887,,,
tapayuna-468_vagina-1,,tapayuna,468_vagina,ŋ/g ɾ ɛ,ŋ/g ɾ ɛ,,,,1887,,,
parkateje-468_vagina-1,,parkateje,468_vagina,k ɾ ɛ,k ɾ ɛ,,,,1887,,,
canelakraho-468_vagina-2,,canelakraho,468_vagina,k ɾ ɛ,k ɾ ɛ,,,,1887,,,
gaviaopyhcopji-468_vagina-1,,gaviaopyhcopji,468_vagina,k ɾ ɛ,k ɾ ɛ,,,,1887,,,
mebengokre-115_dance-3,,mebengokre,115_dance,ŋ ɾ ɛ,ŋ ɾ ɛ,,,,464,,,
